period,value,unit,unit_multiplier,status
2010,4.07,index,0,final
2011,3.89,index,0,final
2012,3.8,index,0,final
2013,3.74,index,0,final
2014,3.79,index,0,final
2015,3.78,index,0,final
2016,3.66,index,0,final
2017,3.68,index,0,final
2018,3.7,index,0,final
2019,3.66,index,0,final
2020,3.79,index,0,final
2021,3.84,index,0,final
2022,3.94,index,0,final
2023,3.93,index,0,final
2024,3.92,index,0,final
