period,value,unit,unit_multiplier,status
2013-04,2.4,GBP,9,final
2015-04,3.3,GBP,9,final
2016-04,2.9,GBP,9,final
2017-04,2.5,GBP,9,final
2018-04,2.4,GBP,9,final
2019-04,2.3,GBP,9,final
2020-04,2.4,GBP,9,final
2021-04,2.9,GBP,9,final
2022-04,3.46,GBP,9,final
2023-04,3.02,GBP,9,final
2024-04,2.07,GBP,9,final
2025-04,1.2,GBP,9,final
