period,value,unit,unit_multiplier,status
2025-04,74.78,percent,0,final
2025-05,75.4,percent,0,final
2025-06,75.56,percent,0,final
2025-07,76.41,percent,0,final
2025-08,75.88,percent,0,final
2025-09,75.05,percent,0,final
2025-10,74.19,percent,0,final
2025-11,74.22,percent,0,final
2025-12,73.84,percent,0,final
2026-01,72.45,percent,0,final
2026-02,74.06,percent,0,final
2026-03,77.11,percent,0,final
2026-04,76.91,percent,0,final
2026-05,75.69,percent,0,provisional
