period,value,unit,unit_multiplier,status
2016,92.3,percent,0,final
2017,94.3,percent,0,final
2018,95.2,percent,0,final
2019,95.5,percent,0,final
2020,95.4,percent,0,final
2021,95.2,percent,0,final
2022,95.5,percent,0,final
2023,96.2,percent,0,final
2024,96.2,percent,0,final
2025,96.5,percent,0,final
