period,value,unit,unit_multiplier,status
2016,62.07,percent,0,final
2017,61.82,percent,0,final
2018,62.72,percent,0,final
2019,63.27,percent,0,final
2020,61.37,percent,0,final
2021,61.36,percent,0,final
2022,63.23,percent,0,final
2023,63.54,percent,0,final
2024,63.84,percent,0,final
2025,64.55,percent,0,final
